ID,Tweet,Label1,Label2,Label3
1.34536E+18,#NurembergCode @TheBMA Going to block all medical practitioners who say that we should not worry our pretty little heads that the UK Govt intends to use the Pfizer vaccine in a way that it is not licensed to be used. That the thin end of a very large wedge. #JosefMengele,rushed,,
1.28054E+18,It’s ALL ABOUT THE MONEY‼️NEVER BOUT TRUE HEALTH‼️Can see the Hidden Agenda Dr Fauci @realDonaldTrump ! No to mandated poison and FREEDOM to CHOOSE ‼️Vaccine maker Novavax receives $1.6 billion from 'Operation Warp Speed' https://t.co/Tzz9qW7QOB,pharma,mandatory,rushed
1.3407E+18,"@AkivaMCohen There is NO PROOF in the data, esp Pfizer that it mitigates spread. The trials were not designed to test for spread reduction.",ineffective,rushed,
1.33406E+18,"@peterktodd note also those involved, incl Moderna's chief physician, have warned injected vaccines protect recipient *without* necessarily preventing asymptomatic/shedding infection - which strongly undercuts any case for compulsory/universal shots, at least in a high-choice system like US.",side-effect,,
1.36804E+18,@GovMikeDeWine You mean the vaccine that doesn't actually prevent you from getting Covid? Hard pass.,ineffective,,
1.26091E+18,@QTheWakeUp My Republican sister sells vaccines for Pfizer. She must be getting propaganda from her company because she doesn’t think hydroxychloronquine works for most people. Crazy,pharma,,
1.34766E+18,@MeaganPhelan @BioNTech_Group @ScienceMagazine That is normal as their covid vaccine has increased MS susceptibility :) so after his covid vaccine we will do also MS vaccine but his MS vaccine also increase canser rates so he needs 1 more vaccine :))),side-effect,,
1.32028E+18,@malini_aisola @feignism @kiranshaw @kiranshaw should be the first to take a shot of her own vaccine. Lead by example and all that! Liklihood is that she'll take the Oxford vaccine and give her home-brewed rubbish to us.,ineffective,,
1.2877E+18,"It isn't anti vax.its common sense not to put unproven toxins in your body.this government is going to force us to do this by creating more panic and fear,stigmatising those who won't have the vaccine, its going to happen",rushed,mandatory,
1.42116E+18,@FoxNews She’s absolutely right—vaccines business is booming with democrats donors like Pfizer Forecasting $33.5 Billion in Covid-19 Vaccine Sales - WSJ https://t.co/afQW48skFU,pharma,political,
1.29868E+18,"@anon_a_mooseCAD @BeardTormund @LisaBBack2009 @globalnews @CHEXNewswatch What difference does it make. If the vaccine is voluntary, have at er. I’m not in. And the only person at risk is me and those that chose to risk it with me. Do try and keep up.",none,,
1.35317E+18,"Anyone who takes the experimental #Covid shot should really have their head examined. The company’s own literature acknowledges that the “safety and efficacy” have not been established. Translated, that means the #vaccine is dangerous and doesn’t work. https://t.co/pdIPOWPzLO",side-effect,,
1.26306E+18,"@benshapiro. Please help!!!! @AlanDersh said that we have no constitutional right to refuse a covid-19 vaccine, and that if we refuse it the government has the right to drag us to a doctor's office and stick a needle in our arm! Is this correct?",mandatory,,
1.33813E+18,@ChuckCallesto Didn't a couple of testers of Pfizer COVID vaccine just develop bell's palsy?,side-effect,,
1.32157E+18,@kmsurf17 @o_rips Weren't they just saying you can catch it more than once? Vaccine is pointless then surely.,ineffective,,
1.26421E+18,"@MontysPython1 @faithofthrones @danielk43429964 @BillGates He's not developing the vaccine because he doesn't know a thing about the medical field. But because he's stinking rich, he has a lot of influence and control as to how he (Gates of Hell) can fulfill his evil depopulation agenda. By the way, Moderna is one that is developing it.",conspiracy,pharma,
1.42472E+18,"@KarenGr64072572 @AnaCabrera Your doctors and scientists are all getting their cues from Pfizer, which plays down and doesn't even mention many hospitalizations and deaths. It's part of the campaign to get everyone vaxxed. The fact remains people are being hospitalized and some are dying.",side-effect,pharma,
1.42295E+18,"#VAERS 56y♀️#Moderna #Covidvaccine #Thrombosis #Amputation ""about three weeks after the second shot ... I thought it was just a foot ache ... went into the hospital and they couldn''t save my leg ... amputated my right leg. I had blood clot"" https://t.co/vmIDQNYrDj",side-effect,,
1.36587E+18,"Sinopho- first of all, there are existing vaccines with higher efficacy than sinovac. 2nd, getting the vaccine means you expect it to do its work, but if your vaccine barely even passes 50%, why get it? 3rd, you're a researcher, you should know better about data quality. Lmao. 🥴",ineffective,,
1.25379E+18,"@Rolo_Tamasi @STattisconie There will never be a cure for a CoVid, treatment yes. Haven't found one for SARS or MERS in all these years. Most people would not trust a vaccine that had anything to do with Gates. His past record and aim for depopulation is worrying. Even other vax need long term testing.",conspiracy,unnecessary,
1.29196E+18,"@BobRmhenry1 That is bcse Fauci knows his Moderna vaccine is a dud.Shsssh,",ineffective,,
1.41961E+18,"@Loquacious_Lion @CNBCTV18News @ekta_batra After the Covaxin fiasco, the new fangled vaccines scare the hell out of me. The trust deficit is huge given the botched trials and half-truths we saw. Transparency and honesty are key to vaccine acceptability.",rushed,,
1.26382E+18,"and in other news, corona virus vaxxine factories killed off the first young lady volunteer, and moderna shows over 20% highly serious adverse reactions to their testing on humans.s..drumph,billyg, and faulty have billions invested in some no name biotech firm (pals of DTs)",side-effect,,
1.356E+18,"@UrsulaIreneRay1 @DailyFriendSA So if it's safe, then why are pharma companies free of liability and secondly, if it's a vaccine, why doesn't it prevent infection and transmission? Thirdly it's not fear, it's free will or choice",ineffective,pharma,
1.30046E+18,"I’m not anti-vaccine but when the people involved in creating a vaccine for Covid-19 are on the revord, advocating a massive reduction in the human population, that concerns me.",conspiracy,,
1.30897E+18,@EnsellJudith @ASlavitt F’ #Trumpsbadmedicine vaccine. Good luck @Merck and @AstraZeneca with selling his snake oil. America doesn’t want a politicized vaccine.,political,,
1.25513E+18,@joemorin73 Enjoy your vaccine that Tam wants. I won’t be tattooed like the Jews were. https://t.co/XnnjbXxqOn https://t.co/tEYZdy8L1H,none,,
1.40556E+18,"In India ""extraordinary circumstances of the pandemic"", started when we started using AstraZeneca Name one approved vaccine pre-2020 with this kind of severe adverse events being recorded in different countries in healthy young people at literally no risk https://t.co/M9BI83nNqQ",side-effect,,
1.15963E+18,"@katiewr31413491 Mercury does not make any vaccine safe or more effective.  Mercury, like lead, (& like alcohol & other toxic substances & like asphyxia at birth) injures brainstem centers that have higher blood flow than any site in the cerebral cortex. Damage is progressive & leads to dementia.",side-effect,ingredients,
1.35298E+18,"@VFreedoms I was born in that period. The vaccine is not experimental, although I will not take it. In principle I do not support the Monarchy, but it does provide a stable basis for democracy. I'm not a fan of the NHS, and I detest the BBC. I don't think my generation is brainwashed at all",none,,
1.21973E+18,"Aside from immediately contracting Alzheimer’s, look what happened to my niece’s face after they vaccinated her. She was such a beautiful girl. https://t.co/IWsjJfwq6Q",side-effect,,
1.22286E+18,"SHOCKER: New “KraveBurger” contains cells from monkey kidneys, infected pigs and human abortions – just kidding, those are common vaccine ingredients Tens of millions of Americans put 100 (Revived article) https://t.co/PIeKivaoRw #medicin",ingredients,,
1.28894E+18,Happy thought: How much money will they lose if we all refuse the vaccine....,pharma,,
1.25856E+18,"@GovParsonMO @pfizer The pathetic, politically altered, big Pharma ""science"" will result in more death and destruction... we're about to have bigger problems than any virus could ever have. #Boogaloo2020 #Plandemic #scamdemic #EndTheFed #Revolution",side-effect,pharma,political
1.35341E+18,@CromwellStuff @BorisJohnson Van Tamiflu is more importantly allowing frontline healthcare workers to have the vaccine as a priority...so they can infect and reduce our aging population even more?? https://t.co/AWyomXwfPP,mandatory,,
1.33087E+18,@picardonhealth @AstraZeneca @BoothWilliam @antoniafarzan @washingtonpost Is anyone finding the timing of these vaccines coming out one after other in less than a year...uncanny? https://t.co/K19UPB7HMY,rushed,,
1.43682E+18,"Boys more at risk from Pfizer jab side-effect than Covid, suggests study 🦠💉 Interesting if true. https://t.co/5t6LIQiGRY",side-effect,,
1.42513E+18,why everyday do you say @BorisJohnson @sajidjavid @nadhimzahawi the vaccine is helping if that is true why are there so many cases and today the highest death rate in months can you not look for a vaccine that will get rid of the virus with no transmission,ineffective,,
1.35303E+18,"@mj196410 yes. i can appreciate that not trying to be judgemental at all, it's just that people don't seem to be investing much effort into investigating simple, easily accessible truths about such things as this experimental 'vaccine' and, as a species, we forgive ourselves too quickly",none,,
1.25277E+18,@northstarz @LotusOak2 another reason it would be a serious mistake to randomly give covid vaccines. not to mention covid causes a prion disease. wtf would give a vaccine with weakened prion disease. Gates is out of his mind.,side-effect,,
1.34316E+18,"@WSJ TO STAY SANE WITH VACCINE OR NOT ? Covid-19 vaccines | CDC / Side effects: More than 3,000 people can no longer carry out their normal daily activities after being vaccinated https://t.co/NA88EEC0wL",side-effect,,
1.35272E+18,@AlboMP It depends on what kind of vaccine in Australia you are going to use. If it is Pfizer people in Australia have to be very careful (too many death after this vaccine in Norway and other country),side-effect,,
1.3647E+18,"A total of 2,812 patients have reported side effects which occurred soon after vaccination. Nearly 95 percent of these reports were from people given the vaccine from Pfizer/BioNTech, the first vaccine approved for use in Europe.",side-effect,,
1.30048E+18,@OMGno2trump Not trusting Dr.Hann or FDA. Integrity WAS a hallmark of FDA. No vaccine for me. Don't trust the safety or effectiveness due to the moral lapses in current administration.,side-effect,ineffective,political
1.36559E+18,"@BorisJohnson @CamdenTories Explain this. Totally skewed by Tory or Labour. When your lot come knocking on the door to campaign, I won't be able to open the door to them because I haven't had my vaccine. Sorry. https://t.co/0WEKpnFV7Q",political,,
1.42452E+18,AstraZeneca to fellow Nordic countries that actually want to use them despite the associated risks. It was Chief Norwegian Investigator and Physician Pal Andre Holme who first confirmed that it was indeed the AstraZeneca COVID-19 vaccine which caused the rare blood clots due to-,side-effect,,
1.39838E+18,"@Amanda77602292 @kaytidee @AFP VAERS to May 21: 1,963 reports of death following vaccination with the Pfizer-BioNTech vaccine, 104,087 adverse events (445,926 individual-symptom events). 1,740 reports of permanent disability.",side-effect,,
1.29351E+18,"@Dusklikethunder Russian cocktail? No thanks. And BTW, it’s super curious that Russia was one of the last nations to be “infected” but the first to roll out a “vaccine”. . . Anybody else thinking this?",country,,
1.43555E+18,"https://t.co/xtOutt3NgE At last some truth about vaccine debacle coverup and spin. Australia could have been like Israel, Singapore, Denmark or NZ! And where was @abcnews , cheerleaders for the ""Oxford Vaccine""! Hunt Must Go by next election! Senior Australians remember betrayal!",ineffective,,
1.35534E+18,@thehill explain why 23 Norwegian elders died aft vaccinated Pfizer's.,side-effect,,
1.31866E+18,"we need to Beware the CoVid/Chinese Virus vaccine....alters DNA, no testing....unknown possible damage #maga #americafirst https://t.co/lNb96lWujt",rushed,side-effect,
1.39238E+18,The countries that use the Chinese vaccine are now under devastating waves of virus even with nearly all population vaccinated. If this exported vaccine is the same used inside China they are in big trouble. https://t.co/BSm9bXm2on,side-effect,,
1.32659E+18,"Can someone fact-check me on this? The current Commissioner of the FDA, Scott Gottlieb, IS A FUCKING @pfizer BOARD MEMBER? So he would directly benefit from the mass distribution of his company's vaccine? So yeah I'm leaning towards waiting for Biden's appointee before I get it.",political,,
1.25843E+18,@thehill @ScoonTv So what are they doing with current soldiers who’ve had COVID and likely WORSE reactions because of the battery of vaccines they’ve been shot up with?!,side-effect,,
1.32695E+18,@NicoleKEvans @COVID19 @pfizer @latimes Oh no! Vaccines are not tested for carcinogenic or mutanagenic effects. 🙏,rushed,,
1.33915E+18,"Why Pfizer & its German partner BioNTech's COVID-19 vaccine needs to be frozen. RNA's spine is a sugar ribose. Ribose can produce COVID-19 symptoms - ""It can cause some side effects including diarrhea, stomach discomfort, nausea, headache, & low blood sugar."" & toxic formaldehyde https://t.co/JrbtCkDq2K",side-effect,,
1.34759E+18,@LickleMissMitch I wouldn't say that. I just don't believe in the science that gave us the covid vaccine.,none,,
1.33781E+18,"@Sputnik22 @phil_hellmuth Sir, you’re wrong. The vaccine protects you from the worst effects of COVID but you can still get it and infect other people. This vaccine will save lives but it won’t stop the pandemic.",ineffective,,
1.294E+18,"Argentina and Mexico are producing the Oxford vaccine. All good, but I won´t be lining up to get injected until all Bill Gates children do.",pharma,,
1.43084E+18,"BBC Radio Newcastle presenter died of AstraZeneca coronavirus vaccine complications, coroner concludes Lisa Shaw died three weeks after her first dose, inquest hears https://t.co/EX5vFIvM1a",side-effect,,
1.36609E+18,"front  https://t.co/lV1eDkC73f has good information and it’s important to read that, the vaccine is questionable according to reports, H has to make their own decision front line  https://t.co/CBw71hnIg9 has good information",side-effect,,
1.2383E+18,People asking for a corona virus vaccine when they probably don’t even get the flu injection🐸☕️☕️,none,,
1.38479E+18,"people who got 2 shots of the #PfizerBiontech #vaccine, got 8 times more #infected with the South African #Corona-#mutation/#variant, than those #unvaccinated🤔➡️ (#Ansteckungsgefahr mit SA #Mutante 8 mal höher bei #Geimpften...) https://t.co/VoubPNtJdi",side-effect,,
1.32737E+18,@realDonaldTrump Research very well about Moderna vaccines I don't trust because they create this vaccine with other from to kill people.nano technologies inside this,unnecessary,side-effect,ingredients
1.35551E+18,@ndtv Also we have seen that trial vaccine is not acceptable at all. Although it is having lots of side effects too,side-effect,rushed,
1.28826E+18,"@ZekeEmanuel since the pres spent $2B for 2 companies to start production of a vaccine before testing is finished, and since the pres lies and hates to lose, I expect if there is any problem with the vaccine, he will lie about it. Faith in any trump supported vaccine is nil.",rushed,political,
1.29943E+18,@RepSwalwell And yet you want a Nationwide vaccine so that people can get injected with it,mandatory,,
1.37299E+18,@bopanc @AstraZeneca @WSJ 6 brain thrombosis with internal hemorrhage and 2 deaths over only 120 000 vaccinated with Astrazeneca ‼️ Is that what you call isolated? Chance of dying from Covid for under 40 years old is less than that.,side-effect,,
1.33083E+18,"@MikeGal041 @spilko1 @cricketwyvern It is not imminent. The Oxford one are 5 months away at least. And dispite what Hancock wants, PHE will not release any vaccine that has not gone through proper protocol. And rightly so. And restrictions on your life will not end with vaccines.",ineffective,,
1.32578E+18,@thedailybeast Amazing. But is Pfizer willing to be held liable if it's ineffective or causes serious harm or worse to people?,ineffective,side-effect,
1.33508E+18,"So we don’t need an ID to vote, but we will get a nice vaccination card once we get freed with our inoculation. I am super pro vax but this isn’t right. #vaccine #vaccination #COVID19 #Pfizer #MarkOfTheBeast",mandatory,,
1.34726E+18,"Will lumps/bumps for #OxfordVaccine include; one shot doesn't give sufficient protection for vulnerable, protection is eliminated before 2nd dose, 2nd dose doesn't give sufficient protection and 3rd is needed, spread in society isn't reduced because vulnerable aren't spreaders?",ineffective,,
1.36325E+18,"I’m not sure how @pfizer can justify running a vaccine trial in late-term pregnant women based on the preclinical data, the miscarriages that have already been reported, and the very low risk of #Covid to healthy pregnant women. At the least don’t they need more animal studies? https://t.co/E4Ihv0U4ww",rushed,,
1.3383E+18,did you know the covid vaccine is being made from aborted babies. very true and sad fact. END THE SCAMDEMIC,ingredients,,
1.25525E+18,"A vaccine for COVID-19? Fat chance. Is there a vaccine for common colds? Colds are coronaviruses just like COVID-19. Herd immunity is the antidote. But with sheer stupidity and fear guiding us, we're sheltering rather than exposing and acquiring critical immunity. #folly",unnecessary,ineffective,
1.33636E+18,"cant believe you, Pfizer. how did your vaccine fuck up so badly it ended up shortening a person's life by about 404 years",side-effect,,
1.35932E+18,Big mistake for the Iranian people. This will benefit those who have been trying to conquer them for decades w/out any success! #NoVaccination #NewSlavery #BioTracking #MedicalMafia #WeaponizedHealthcare,conspiracy,,
1.3668E+18,If you’re getting a Johnson & Johnson covid vaccine then that’s natural selection af 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,pharma,,
1.36598E+18,@TorontoStar 2/16/2021 No autopsy performed after Gloucester woman's death minutes after receiving Pfizer vaccine https://t.co/AWGhilLCuv,side-effect,,
1.3527E+18,"The exact same thing happened in #Brazil- where all those people got vaccinated for COVID and got sick and died.    they ran out of oxygen, beasting to get the vaccine, trump opens the border so they can come to usa and get oxygen tanks, and now ?",side-effect,,
1.18523E+18,"I’m not an anti vaxer. I’m a right to autonomy. Freedom to choose what’s best for yourself and your children. In the medical field, it’s do no harm. Educate yourself ask questions. Pharma not held accountable for vaccine harm. Consider that!",pharma,side-effect,
1.4331E+18,"NewZealand government confirms woman died from the Pfizer vaccine. In an emailed statement on Monday,NZ’s COVID Vaccine Independent Safety Monitoring Board said a woman died from myocarditis,an inflammation of the heart muscle,following Pfizer vaccination. https://t.co/g8wkn27OLS",side-effect,,
1.32186E+18,@Grandma65227569 @XKeyscore1 Dude. Have you even looked at moderna? It’s never been used before in humans. This is not a cure all it’s new dangerous tech. But I’m sure you also think trump pushing 5g is awesome too. 😑,rushed,side-effect,
1.3554E+18,You could look at a vaccine like coffee- What flavor of the vaccine are you getting? Did you get a shitty 1? Are they getting better ones over seas? How do you know you got a good one? Why would you take it if so many people are dying after they get it?,side-effect,,
1.40975E+18,"@SenRonJohnson We cannot let this pass. This kid, the women today, were ALL AEs in vaccine trials! And even then they were not followed up properly; not counted! They are neither a random sample nor a representative sample of AEs, They are MORE than that! They prove negligence and crime...",rushed,,
1.43613E+18,"@ThatTrishBurns @jessicabrowsing @JeromeAdamsMD @POTUS My first infection was a year before my dose of Moderna. I did have lung COVID, but I think this definitely needs to be brought up and everyone who says, ""safe and effective"" needs to remember it isn't always. I have no heart or clotting conditions aside from COVID and the 💉.",side-effect,,
1.34428E+18,"@hughosmond @MadyWaterer @SteveBakerHW But despite, this (So called Science) your government has ordered 100 million doses of the Oxford University vaccine, being developed by AstraZeneca, heavility invested in by Gates and pushed by Anthony Fauchi",mandatory,,
1.32676E+18,"@BBCWorld Of course, it had to be better than Pfizer’s 90%. Just wait, another vaccine will come out as 95% effective, and Russia will be like “oh wait no, ours is 98% now.”",country,,
1.37486E+18,"@dadbodsuperhero @SycoBree52 Yeah, I assume so as well. My concern is that people ae going to get this vaccine and then just start doing what ever because they think they are immune to everything, when in reality, this vaccine may not stop the original, let alone the variants.",ineffective,,
1.36617E+18,@kishkitsch I tried to post an article of deaths following the vaccine but Twitter wouldn't allow it. The 'third wave' will hide deaths by vaccine.,side-effect,,
1.25364E+18,"University of Oxford - Bill & Melinda Gates Foundation, Oxford is saying they have the Gates Vaccine now!!!! It just got real people!!!! They’ve created the Nanotechnology digital ink vaccine!!! 666 Gates Paton!!! If they force you to take it! Don’t! https://t.co/ii8BPSQmzc",mandatory,,
1.35056E+18,Family demands answers after nurse in “perfect health” suddenly dies just two days after Pfizer Covid-19 vaccine. I won’t be taking this vaccine. https://t.co/RDb0FmOgwk,side-effect,,
1.32844E+18,@elizmccracken @Paul_Lisicky No one should get a COVID vaccine.  It wouldn’t be fair to all the people who died of COVID.,none,,
1.34042E+18,"""In the Pfizer contract, it's very clear: 'we're not responsible for any side effects.' If you turn into a crocodile, it's your problem,"" Bolsonaro said. #Brazil #coronavirus #Covid19 #CoronaVaccine #RE https://t.co/RpXYH3ytKi",side-effect,,
1.3772E+18,@MattHancock When will you reveal the truth that the GSKNovavax deal is the next SCAM you're wasting taxpayers cash on? Novavax has never had a vaccine in the public domain in its entire 20 years of being a biotechnology dodgy USA company.,pharma,,
1.36946E+18,"Like you never had Covid, you get the vaccine and everything is okay and then   You walk out on Las Vegas blvd on a summer night and there’s hydrogen cars everywhere emitting nitrogen dioxide and BOOM  September comes, you get sick and it’s over. 🥺",side-effect,,
1.37567E+18,"@Angry_Staffer @TomSauve19 My son in law said he'd never get vaccinated. He is in bed tonight from the side effects of his 2nd dose of Moderna. His father said he'd never get vaccinated, he got the J&J a few weeks ago. One by one they're lining up.",side-effect,,
1.37516E+18,@ally19red Never heard worse! Any attempt at vaccine passport will finish the leisure and travel sector.,mandatory,,
1.33771E+18,"@TVpsychologist @piersmorgan 40 years of research, no vaccine for HIV. At least 100 years of research no vaccine for CANCER. Ongoing research, no vaccine for the COMMON COLD. But now in less than a year you have a vaccine for COVID-19 that you want me to take?",rushed,,
1.36829E+18,@MattHancock why vaccines should be made mandatory? Why do people who have antibodies after getting covid need vaccine? Why is NHS ASKING FOR PLASMA from recovered covid patients when there's vaccines? Why is the vaccine not a cure or prevention?,mandatory,unnecessary,
1.2896E+18,@DeAnna4Congress NIH owns half of the key patents for the Covid vaccine. NIH’s stake in the vaccine explains why Fauci let Mederna skip animal trials. Money! Money! Money!,rushed,pharma,
1.27209E+18,@hugodejonge @jensspahn @AstraZeneca This vaccine alters your DNA. This is not funny anymore. This is selling your own people. Prepare for jail,side-effect,,
1.31727E+18,Didn’t enough elderly #die from #coronavirus? Now they have no choice about getting #COVID #vaccine? Has it been tested on that age group? NO! How about all the people who work there? Kiss their asses goodbye! @POTUS @realDonaldTrump https://t.co/yM1PvbOlqk,none,,
1.35851E+18,Now people have valid reason to not trust corona vaccine after this mess. #VaccineforSouthAfrica #AstraZeneca,none,,
1.36457E+18,"If we reported 'flu deaths the way we report CoviD deaths (i.e. cumulatively and not season by season), then there were 115,000+ in 1999/2000 before the flu vaccine (a properly trialled vaccine, not experimental gene therapy). It was like this throughout the 90s.",rushed,,
1.25152E+18,"@Taylor10Nicole @BridgieCasey @razorfemme IF we develop a vaccine. We haven’t managed one for any other version of a Corona virus yet, attempts at SARS vaccines were all failures. We don’t even have one for the common cold!",ineffective,,
1.34152E+18,@AOC Why do you need to get vaccinated ahead of my grandparents who are in their 70s and 80s. AOC = idiot,none,,
1.3402E+18,"Safe safe is this safe! For heavens sake, atleast a year's trial for various other Vaccines, but squeezed in to few months for #Covid?Here is the result. #Pfizer",rushed,,
1.33476E+18,@cingrl369 @JimInhofe @moderna_tx @US_FDA Explain how vaccines cause those in autism a deficiency in,side-effect,,
1.2953E+18,AstraZeneca to be exempt from coronavirus vaccine liability claims in most countries | Article [AMP] | Reuters - Really? Let the politicians get vaccinated first! The rest of the world will wait & see if there are any side effects in 4 years’ time!👎 https://t.co/8Z2qEz9FQ8,side-effect,pharma,
1.32888E+18,"@gaza380 @Lee_Martin1968 @IsabelOakeshott With a PCR test that’s not fit for purpose and so many false positives 🙄 the virus has gone in March-April check out professor Mike yeadon ex CEO at Pfizer for 17 years,I believe this man more than any government con men only interested in lining there pockets",conspiracy,,
1.32475E+18,@E7Drew @Pfizer_UK You haven't really thought this through have you? They'll be certain to keep those vaccines coming.,pharma,,
1.29244E+18,@RichardDawkins People should be more shocked that AstraZeneca has magiced up a product liability exemption for a rushed vaccine. https://t.co/fXT7BFUIsy,rushed,,
1.22262E+18,"@GeorgeTakei I actually GOT my flu shot this past Fall-and have been in bed with the Flu for the past week! Apparently, this years vaccine didn’t work! 😷",ineffective,,
1.38686E+18,Nashville woman unable to walk claims Pfizer COVID-19 vaccine is to blame | https://t.co/MEDKmfpSgB https://t.co/aKjty77Yt0,side-effect,,
1.37413E+18,"So, how many people on here have NOT been vaccinated yet? I feel like I'm the only one who has no trace of microchip or anything in me yet.",conspiracy,ingredients,
1.35692E+18,"@MrKRudd Moderna reveal that the so-called vaccine being peddled by the company is actually an 'operating system'. This startling admission confirms what vaccine skeptics have claimed - that COVID is about control, not a virus. https://t.co/CUTXwCmbPI",conspiracy,,
1.35007E+18,"In Norway 13 Deaths after Pfizer’s Vaccine. Health Authority: “Normal, they are Elderly and Frail”. Investigations on Us Physician Dead - https://t.co/j5WzTaHGLz https://t.co/GWmXEZhsKw",side-effect,,
1.39834E+18,A summary of the actual science underlying the clotting adverse reactions to the Oxford #AstraZeneca jab and why the mRNA 'vaccines' don't have a free safety pass. https://t.co/u2WaChaSWA,side-effect,,
1.32854E+18,"@hildabast @DeptofDefense That’s exactly what I suspected of some scientists that are pumping and celebrating Pfizer vax news, they don’t care about the adverse effects that the vulnerable and elderly people will suffer with the vaccine, it’s not supposed that science is about safety first?",side-effect,,
1.36458E+18,"@IvySue57 @Chicot57230736 @Capt_Darling @YorkieWR @tnewtondunn Another 🤡who thinks people dying from #COVIDVaccine is funny and who claims to know that the huge increase in covid deaths after the rollout of the genetic engineering jab has nothing to do with the vaccine, yet offers no proof of her assertions 🤔 Here’s the UK Medical Alliance https://t.co/sGxFYYSH86",side-effect,,
1.30353E+18,Instapundit » VACCINES ARE DIFFICULT: AstraZeneca COVID-19 vaccine study halted after ‘potentially unexplained’ illness. https://t.co/HgqrpafOAM,side-effect,,
1.36222E+18,"We are now playing Russian roulette. There is a bullet in the chamber; it’s called the South African variant. There is no doubt evolution could act on it to make it more vaccine resistant. The more we vaccinate, the more the selection pressure for this outcome.",ineffective,,
1.35347E+18,Last week @ScottMorrisonMP stated they would take time to run tests on the Covid Vaccine to make sure it’s safe for Australians. Wow wake up just now to here the #PfizerVaccine had been approved. Talk about a BackFlip.,rushed,,
1.3082E+18,"@ErinBurnett Friday’s show with Dr. AssHat from the Russian Asset’s administration was an excellent episode. However, you missed an excellent opportunity to hammer asshat about the -95 degree issues with these vaccines. That needs to be explored much, much more.",none,,
1.33635E+18,"Well, the same Pfizer said they didn't know if the vaccine was actually effective yet they are gonna still distribute it. Why in the world will someone take it?",ineffective,,
1.41491E+18,"FDA warns of Johnson & Johnson vaccine, Guillain-Barré syndrome link https://t.co/UWzlag3Y8J",side-effect,,
1.37523E+18,"@SassGoblin @cdsheetrs @anticomdallas @JudgeClayJ People die all the time, some of them after having received a vaccine.",side-effect,,
1.30049E+18,"@JustinTrudeau We know that the CDC, WHO, Bill Gates, George Soros and Fauci is all criminals! This fake covid is all about taking Donald Trump down and you are involved! All you elite criminals we will NEVER take your made up vaccine! NEVER!",unnecessary,pharma,political
1.27108E+18,"@steveusdin1 @Dereklowe @Novavax @V2019N I""m not at all a vaccine expert, but I would have thought this a minimal bar instead of focusing on this easy stuff, can we focus on the hard stuff: how are they gonna do 4 years of Real time safety testing in 4 months",rushed,,
1.32659E+18,"@PrometheusAM @ZubyMusic Well, sweetheart, let me tell you something: we won't comply, no matter the level of coercion. The sacrifice on our part won't last long anyway because this vaccine is bound to repeat the 1976 swine flu vaccine scandal. So, enjoy your vaccine and your continued covid anxiety.",side-effect,,
1.37703E+18,"@BBCNews 🤣🤣🤣🤣🤣🤣 Now if you really want blood clots, buy the Sputnik vaccine. Dumb fuckwits.",side-effect,,
1.32903E+18,"@JoeDyson99 @SkyNewsBreak exactly... Moderna's is apparently at 94%. I would say, 'do they think we are stupid'.... unfortunately, they have reason to",pharma,,
1.37166E+18,"@mstewart999 @WalterDixon2 @bruce_haigh That is my biggest concern. Efficacy against new variants of covid is virtually nil. If AstraZeneca is to tweak vaccine to make it more efficient, shouldn't we wait for the improved version.",ineffective,,
1.3367E+18,6 people died from Pfizer vaccine. Why is BBC not talking about it? https://t.co/pkJbkOF0rN,side-effect,,
1.32813E+18,"@freee12105208 @ezralevant On a serious note, please explain why Justin Trudeau purchased 10X the amount of vaccines than any other country? The Pfizer study is out & full of flaws. There is no such thing as a coronavirus vaccine. #Canadians want to know",political,pharma,
1.34011E+18,@ReportsDaNews Thank you for confirming that. Earlier I tweeted that nobody should go near the Moderna one b/c Trump & Jared used that company to make money off of the pandemic & even though FDA approved I don't trust it! #TrumpWho,pharma,,
1.37005E+18,@DailyMailUK He got it becuz he didn’t stay safe after he got the vaccine. He didn’t wear mask or protect himself he also probably had the Covid when he took the vaccine,side-effect,,
1.29837E+18,Eats the flesh and drinks the blood of the Son of God; Boycotts Oxford COVID-19 vaccine over use of fetal cells https://t.co/lIuaERNctK via @imgflip,ingredients,,
1.32816E+18,"so @Pfizer telling you that they have a new mRNA vaccine that they have tested on 43,000 people and with a 90% efficacy. It's not true. @Arkancideisreal https://t.co/avJ4oNyLhl No-one has ever produced a safe and effective vaccine against a coronavirus https://t.co/3aCfGKCrAf",ineffective,,
1.28747E+18,@wpgfeasey There is a flu vaccine that covers 3% of the flu. Tell me how that’s effective??? There will be a blanket covid vaccine also like the flu that worn cover much because it’s different in everyone... you can’t make a vaccine for a virus and have it be fully effective. Science.,ineffective,,
1.36492E+18,"@MeghanMcCain maybe Dr. Fraud told him migrants do not need to be tested, bring them in, just more vaccine money for us!",none,,
1.37829E+18,trib_al: '7 people die from blood clots in UK after AstraZeneca Covid vaccine - but regulator says it’s safe ' https://t.co/NGyxvcZxFZ,side-effect,,
